Issue ID,Issue Body,issue of User,commitID,Commit Subject,Semantic Confidence Level,Syntactic Confidence Level
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9069,Update bert README,ChAnYaNG97,80d8da07,Update README.md,2,0
9036,Exporter v2 with side inputs,kmindspark,cfb7ef9e,Update docs to link to training and evaluation (#8859),2,0
9036,Exporter v2 with side inputs,kmindspark,42bb922c,Update generate_embedding_data.py,2,0
9036,Exporter v2 with side inputs,kmindspark,d4f8a2a2,Remove stale references in ducks colab (#8833),2,0
9036,Exporter v2 with side inputs,kmindspark,4aac16f6,Inference colab with updated checkpoints (#8831),2,0
9036,Exporter v2 with side inputs,kmindspark,950ebc45,Interactive Ducks Colab (#8821),2,0
9036,Exporter v2 with side inputs,kmindspark,b9160cc6,With keypoints: Inference TF2 colab (#8819),2,0
9036,Exporter v2 with side inputs,kmindspark,783f3375,TF2 Inference Colab for External (#8810),2,0
9036,Exporter v2 with side inputs,kmindspark,c96e5d5b,TF2 eager object detection colab,2,0
9036,Exporter v2 with side inputs,kmindspark,b978005f,Rename context_rcnn_lib_test.py to context_rcnn_lib_test_tf1.py,2,0
9036,Exporter v2 with side inputs,kmindspark,cc5a7980,revert properly (#8751),2,0
9036,Exporter v2 with side inputs,kmindspark,cfb7ef9e,Update docs to link to training and evaluation (#8859),2,0
9036,Exporter v2 with side inputs,kmindspark,42bb922c,Update generate_embedding_data.py,2,0
9036,Exporter v2 with side inputs,kmindspark,d4f8a2a2,Remove stale references in ducks colab (#8833),2,0
9036,Exporter v2 with side inputs,kmindspark,4aac16f6,Inference colab with updated checkpoints (#8831),2,0
9036,Exporter v2 with side inputs,kmindspark,950ebc45,Interactive Ducks Colab (#8821),2,0
9036,Exporter v2 with side inputs,kmindspark,b9160cc6,With keypoints: Inference TF2 colab (#8819),2,0
9036,Exporter v2 with side inputs,kmindspark,783f3375,TF2 Inference Colab for External (#8810),2,0
9036,Exporter v2 with side inputs,kmindspark,c96e5d5b,TF2 eager object detection colab,2,0
9036,Exporter v2 with side inputs,kmindspark,b978005f,Rename context_rcnn_lib_test.py to context_rcnn_lib_test_tf1.py,2,0
9036,Exporter v2 with side inputs,kmindspark,cc5a7980,revert properly (#8751),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,cfb7ef9e,Update docs to link to training and evaluation (#8859),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,42bb922c,Update generate_embedding_data.py,2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,d4f8a2a2,Remove stale references in ducks colab (#8833),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,4aac16f6,Inference colab with updated checkpoints (#8831),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,950ebc45,Interactive Ducks Colab (#8821),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,b9160cc6,With keypoints: Inference TF2 colab (#8819),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,783f3375,TF2 Inference Colab for External (#8810),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,c96e5d5b,TF2 eager object detection colab,2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,b978005f,Rename context_rcnn_lib_test.py to context_rcnn_lib_test_tf1.py,2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,cc5a7980,revert properly (#8751),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,cfb7ef9e,Update docs to link to training and evaluation (#8859),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,42bb922c,Update generate_embedding_data.py,2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,d4f8a2a2,Remove stale references in ducks colab (#8833),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,4aac16f6,Inference colab with updated checkpoints (#8831),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,950ebc45,Interactive Ducks Colab (#8821),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,b9160cc6,With keypoints: Inference TF2 colab (#8819),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,783f3375,TF2 Inference Colab for External (#8810),2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,c96e5d5b,TF2 eager object detection colab,2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,b978005f,Rename context_rcnn_lib_test.py to context_rcnn_lib_test_tf1.py,2,0
8962,"Identity box coder, similarity calculator, target assigner",kmindspark,cc5a7980,revert properly (#8751),2,0
8954,remove unused import within image_resizer.proto,syiming,0f271534,remove unused data augmentation method,2,0
8954,remove unused import within image_resizer.proto,syiming,54ba0acb,add comments,2,0
8954,remove unused import within image_resizer.proto,syiming,707c23b6,add config,2,0
8954,remove unused import within image_resizer.proto,syiming,18d95442,add different results for whether to use expected shapes or nor,2,0
8954,remove unused import within image_resizer.proto,syiming,46c80691,add different results for whether to use expected shapes or nor,2,0
8954,remove unused import within image_resizer.proto,syiming,2dbe7ba0,fix docstring,2,1
8954,remove unused import within image_resizer.proto,syiming,13078601,fix bug,2,1
8954,remove unused import within image_resizer.proto,syiming,a4d4d0f4,pass image shape into _compute_second_stage_input_feature_map,2,0
8954,remove unused import within image_resizer.proto,syiming,47b575bb,fix typo,2,1
8954,remove unused import within image_resizer.proto,syiming,eef5dd14,add test for multilevel,2,0
8954,remove unused import within image_resizer.proto,syiming,3f3135bb,add test for multilevel,2,0
8954,remove unused import within image_resizer.proto,syiming,800a4c00,add note for the choice of num_levels - 2,2,0
8954,remove unused import within image_resizer.proto,syiming,d03f4fb6,remove unused check,2,0
8954,remove unused import within image_resizer.proto,syiming,4dcc11d1,change doc string for rpn_box_predictor_features,2,0
8954,remove unused import within image_resizer.proto,syiming,e186a940,change doc string for rpn_box_predictor_features,2,0
8954,remove unused import within image_resizer.proto,syiming,782d3852,fix code style,2,1
8954,remove unused import within image_resizer.proto,syiming,740ef06b,merge,2,1
8954,remove unused import within image_resizer.proto,syiming,9d6d3cfb,Merge,2,1
8954,remove unused import within image_resizer.proto,syiming,f190597d,removing testing code using tf1,2,0
8954,remove unused import within image_resizer.proto,syiming,a6f9dad0,remove unused print,2,0
8954,remove unused import within image_resizer.proto,syiming,92700f62,Adding kwargs for rpn feature extractor. Temp: force running keras model using tf1,2,0
8954,remove unused import within image_resizer.proto,syiming,90106a40,Modify code to suit multiscale anchor generator,2,0
8954,remove unused import within image_resizer.proto,syiming,86fe1753,rm unused print,2,0
8954,remove unused import within image_resizer.proto,syiming,a836069a,Fix predict second stage recive a list rpn_features,2,1
8954,remove unused import within image_resizer.proto,syiming,503cc99c,Fix context_rcnn_meta_arch_tf1_test.py failed test,2,1
8954,remove unused import within image_resizer.proto,syiming,1855f881,Fix faster_rcnn_meta_arch. All test on this file passed,2,1
8954,remove unused import within image_resizer.proto,syiming,fd7e8be5,concat all anchors,2,0
8954,remove unused import within image_resizer.proto,syiming,1c6ba420,move variable to a list,2,0
8954,remove unused import within image_resizer.proto,syiming,7c4ca261,Change testcase that been affected by changing the output and input format:,2,0
8954,remove unused import within image_resizer.proto,syiming,28d7aac1,Change rpn_box_predictor_features into a list.,2,0
8954,remove unused import within image_resizer.proto,syiming,6ebbfe13, Change all features_to_crop into a list of tensors.,2,0
8954,remove unused import within image_resizer.proto,syiming,4152a5c7,move BidirectionalFeaturePyramidNetworks to fpn.proto,2,0
8954,remove unused import within image_resizer.proto,syiming,17821c0d,fix doc string for get_box_classifier_feature_extractor_model,2,1
8954,remove unused import within image_resizer.proto,syiming,bd27aa70,add batchnorm layer,2,0
8954,remove unused import within image_resizer.proto,syiming,95d8a879,change resnetFPN as an internal class,2,0
8954,remove unused import within image_resizer.proto,syiming,3e73c76c,change batchnorm trainable to true,2,0
8954,remove unused import within image_resizer.proto,syiming,184adec9,remove not garuanteed,2,0
8954,remove unused import within image_resizer.proto,syiming,a85c5b96,add pad_to_multiple,2,0
8954,remove unused import within image_resizer.proto,syiming,145ac875,fix coding style,2,1
8954,remove unused import within image_resizer.proto,syiming,0e0f739b,force pad to multiple pad tensors of zero with same dtype of input,2,0
8954,remove unused import within image_resizer.proto,syiming,26f976c1,add pad_to_multiple,2,0
8954,remove unused import within image_resizer.proto,syiming,6c5ddd54,add doc string for resnetfpn layers,2,0
8954,remove unused import within image_resizer.proto,syiming,d1d33691,changing argument sequece to make it consistent with model builder,2,0
8954,remove unused import within image_resizer.proto,syiming,ee436648,Merge,2,1
8954,remove unused import within image_resizer.proto,syiming,4267bf41,"remove fpn message from ssd.proto, use fpn.proto",2,0
8954,remove unused import within image_resizer.proto,syiming,c41aedff,moving fpn message to fpn.proto,2,0
8954,remove unused import within image_resizer.proto,syiming,938f102d,reshape output for second stage,2,0
8954,remove unused import within image_resizer.proto,syiming,086d3873,fix typo,2,1
8954,remove unused import within image_resizer.proto,syiming,705dbf33,merge,2,1
8954,remove unused import within image_resizer.proto,syiming,4faea59a,remove extraeneous spaces,2,0
8954,remove unused import within image_resizer.proto,syiming,f7d74d68,change crop and resize fn to fit multilevel ones,2,0
8954,remove unused import within image_resizer.proto,syiming,47bc1813,Merge remote-tracking branch 'upstream/master' into add_multilevel_crop_and_resize,2,0
8954,remove unused import within image_resizer.proto,syiming,d8611151,change _crop_and_resize_fn to multilevel ones,2,0
8954,remove unused import within image_resizer.proto,syiming,8a120d0e,change crop_and_resize_fn input to make it consistant with multilevel function,2,0
8954,remove unused import within image_resizer.proto,syiming,b48046ed,multilevel_native_crop_and_resize doesn't support bfloat16,2,0
8954,remove unused import within image_resizer.proto,syiming,0e59ecc7,change unittest since default max_fpn_level is change to 6,2,0
8954,remove unused import within image_resizer.proto,syiming,2e13b9a7,change the default max_fpn_level to 6,2,0
8954,remove unused import within image_resizer.proto,syiming,70c974d3,Add coarse layers for faster rcnn fpn keras model,2,0
8954,remove unused import within image_resizer.proto,syiming,7d0dc183,remove min_depth and depth_multiplier feature,2,0
8954,remove unused import within image_resizer.proto,syiming,1538da90,modify feature extractor name,2,0
8954,remove unused import within image_resizer.proto,syiming,aef04705,drop unittest test_extract_proposal_features_dies_with_incorrect_rank_inputs,2,0
8954,remove unused import within image_resizer.proto,syiming,9dcd43dd,remove enable_v2_behavior,2,0
8954,remove unused import within image_resizer.proto,syiming,2d19f98e,add todo in get_box_classifier_feature_extractor_model,2,0
8954,remove unused import within image_resizer.proto,syiming,e4244a46,modify doc string for Feature extractor:,2,0
8954,remove unused import within image_resizer.proto,syiming,248dbe7c,rename fpn feature extractors,2,0
8954,remove unused import within image_resizer.proto,syiming,81bc290f,Modify scope for multilevel crop and resize function,2,0
8954,remove unused import within image_resizer.proto,syiming,c63169b2,add doc string for multilevel_native_crop and resize,2,0
8954,remove unused import within image_resizer.proto,syiming,fda51c28,change crop_and_resize_fn into multilevel function,2,0
8954,remove unused import within image_resizer.proto,syiming,d2deafd6,change features_to_crop as a single tensor to make sure it is consistent with the calling funciton,2,0
8954,remove unused import within image_resizer.proto,syiming,d41fc8f4,fix coding style,2,1
